ppm,values
6.8516,-0.98671
6.8517,-0.47626
6.8518,0.13142
6.8519,0.78515
6.852,1.4099
6.8521,1.9331
6.8522,2.3102
6.8523,2.5348
6.8524,2.6263
6.8525,2.6096
6.8525,2.5021
6.8526,2.3131
6.8527,2.0512
6.8528,1.7339
6.8529,1.3911
6.853,1.0609
6.8531,0.77706
6.8532,0.55929
6.8533,0.41201
6.8534,0.32852
6.8535,0.2956
6.8536,0.29586
6.8537,0.30933
6.8538,0.31561
6.8539,0.2977
6.854,0.24672
6.8541,0.16495
6.8542,0.06327
6.8543,-0.046216
6.8544,-0.15662
6.8545,-0.26618
6.8546,-0.37301
6.8547,-0.47083
6.8548,-0.5493
6.8549,-0.59623
6.855,-0.59966
6.8551,-0.55171
6.8552,-0.45431
6.8553,-0.32314
6.8554,-0.18536
6.8555,-0.070143
6.8556,0.0024043
6.8557,0.025629
6.8558,0.0028224
6.8559,-0.058251
6.856,-0.14709
6.8561,-0.24868
6.8562,-0.34284
6.8563,-0.40878
6.8564,-0.43341
6.8565,-0.41661
6.8566,-0.36821
6.8567,-0.29992
6.8568,-0.2191
6.8569,-0.12832
6.857,-0.02982
6.8571,0.067752
6.8572,0.14547
6.8573,0.17839
6.8574,0.14798
6.8575,0.053529
6.8576,-0.087529
6.8577,-0.25003
6.8578,-0.41113
6.8579,-0.55228
6.858,-0.65552
6.8581,-0.70197
6.8582,-0.67749
6.8583,-0.58174
6.8584,-0.43153
6.8585,-0.25366
6.8586,-0.073695
6.8587,0.089324
6.8588,0.22011
6.8589,0.30263
6.859,0.31958
6.8591,0.25627
6.8592,0.10713
6.8593,-0.11722
6.8594,-0.38718
6.8595,-0.65984
6.8596,-0.89187
6.8597,-1.0527
6.8598,-1.131
6.8599,-1.1315
6.86,-1.0666
6.8601,-0.9485
6.8602,-0.78747
6.8603,-0.59582
6.8604,-0.38991
6.8605,-0.18569
6.8606,0.0084445
6.8607,0.19263
6.8608,0.36754
6.8609,0.52539
6.861,0.64906
6.8611,0.72014
6.8612,0.73038
6.8613,0.69096
6.8614,0.63498
6.8615,0.60889
6.8616,0.65292
6.8617,0.78232
6.8618,0.98454
6.8619,1.2339
6.862,1.509
6.8621,1.7984
6.8622,2.0915
6.8623,2.3667
6.8624,2.5904
6.8625,2.7293
6.8626,2.7645
6.8627,2.6979
6.8628,2.5487
6.8629,2.3446
6.863,2.1122
6.8631,1.8691
6.8632,1.6247
6.8633,1.3875
6.8634,1.1709
6.8635,0.99301
6.8636,0.86999
6.8637,0.81334
6.8638,0.82971
6.8639,0.91972
6.864,1.0717
6.8641,1.2544
6.8642,1.418
6.8643,1.5085
6.8644,1.4904
6.8645,1.3632
6.8646,1.1591
6.8646,0.92482
6.8647,0.69879
6.8648,0.49952
6.8649,0.3286
6.865,0.18359
6.8651,0.068173
6.8652,-0.01027
6.8653,-0.054287
6.8654,-0.088292
6.8655,-0.15523
6.8656,-0.29837
6.8657,-0.54168
6.8658,-0.87882
6.8659,-1.2704
6.866,-1.6489
6.8661,-1.9346
6.8662,-2.0619
6.8663,-2.0015
6.8664,-1.768
6.8665,-1.4122
6.8666,-1.0029
6.8667,-0.60419
6.8668,-0.25695
6.8669,0.026803
6.867,0.2554
6.8671,0.44312
6.8672,0.59998
6.8673,0.72945
6.8674,0.83175
6.8675,0.90853
6.8676,0.96585
6.8677,1.0134
6.8678,1.0612
6.8679,1.118
6.868,1.1941
6.8681,1.3051
6.8682,1.4706
6.8683,1.7077
6.8684,2.02
6.8685,2.3911
6.8686,2.7846
6.8687,3.1498
6.8688,3.4309
6.8689,3.5818
6.869,3.5842
6.8691,3.459
6.8692,3.2603
6.8693,3.0536
6.8694,2.8917
6.8695,2.8008
6.8696,2.7811
6.8697,2.8187
6.8698,2.8987
6.8699,3.0116
6.87,3.1508
6.8701,3.3072
6.8702,3.4679
6.8703,3.6176
6.8704,3.7397
6.8705,3.8196
6.8706,3.8507
6.8707,3.8394
6.8708,3.8025
6.8709,3.7583
6.871,3.7182
6.8711,3.684
6.8712,3.6534
6.8713,3.6251
6.8714,3.5998
6.8715,3.5774
6.8716,3.5544
6.8717,3.525
6.8718,3.4837
6.8719,3.4262
6.872,3.3477
6.8721,3.2419
6.8722,3.1026
6.8723,2.9239
6.8724,2.7017
6.8725,2.4337
6.8726,2.1233
6.8727,1.7828
6.8728,1.4318
6.8729,1.0909
6.873,0.77194
6.8731,0.47567
6.8732,0.19884
6.8733,-0.052035
6.8734,-0.25405
6.8735,-0.37783
6.8736,-0.40715
6.8737,-0.35215
6.8738,-0.24588
6.8739,-0.12715
6.874,-0.02197
6.8741,0.063953
6.8742,0.13918
6.8743,0.21588
6.8744,0.30316
6.8745,0.40501
6.8746,0.51885
6.8747,0.6348
6.8748,0.73859
6.8749,0.81796
6.875,0.86848
6.8751,0.89438
6.8752,0.9029
6.8753,0.89576
6.8754,0.86505
6.8755,0.79803
6.8756,0.68723
6.8757,0.53877
6.8758,0.37368
6.8759,0.2214
6.876,0.11072
6.8761,0.064936
6.8762,0.10157
6.8763,0.2301
6.8764,0.44521
6.8765,0.72245
6.8766,1.0232
6.8767,1.3064
6.8768,1.5383
6.8768,1.6947
6.8769,1.7586
6.877,1.718
6.8771,1.5674
6.8772,1.312
6.8773,0.97081
6.8774,0.57677
6.8775,0.17241
6.8776,-0.19871
6.8777,-0.50245
6.8778,-0.72245
6.8779,-0.86248
6.878,-0.94059
6.8781,-0.97873
6.8782,-0.99577
6.8783,-1.0076
6.8784,-1.0304
6.8785,-1.083
6.8786,-1.1886
6.8787,-1.3709
6.8788,-1.6441
6.8789,-2.0018
6.879,-2.4163
6.8791,-2.8475
6.8792,-3.2536
6.8793,-3.6009
6.8794,-3.8681
6.8795,-4.0459
6.8796,-4.1329
6.8797,-4.1331
6.8798,-4.0563
6.8799,-3.9188
6.88,-3.7453
6.8801,-3.5677
6.8802,-3.4199
6.8803,-3.3327
6.8804,-3.33
6.8805,-3.427
6.8806,-3.626
6.8807,-3.9074
6.8808,-4.2234
6.8809,-4.5048
6.881,-4.6863
6.8811,-4.7348
6.8812,-4.6624
6.8813,-4.5179
6.8814,-4.3649
6.8815,-4.2572
6.8816,-4.2233
6.8817,-4.2598
6.8818,-4.3354
6.8819,-4.4035
6.882,-4.421
6.8821,-4.3653
6.8822,-4.2404
6.8823,-4.0685
6.8824,-3.8772
6.8825,-3.69
6.8826,-3.5274
6.8827,-3.4112
6.8828,-3.3622
6.8829,-3.3884
6.883,-3.474
6.8831,-3.5814
6.8832,-3.6675
6.8833,-3.7054
6.8834,-3.693
6.8835,-3.6471
6.8836,-3.5881
6.8837,-3.5309
6.8838,-3.4833
6.8839,-3.4489
6.884,-3.429
6.8841,-3.4234
6.8842,-3.4312
6.8843,-3.4493
6.8844,-3.4741
6.8845,-3.5043
6.8846,-3.5417
6.8847,-3.5875
6.8848,-3.6367
6.8849,-3.6739
6.885,-3.6748
6.8851,-3.6165
6.8852,-3.4916
6.8853,-3.3113
6.8854,-3.0954
6.8855,-2.8577
6.8856,-2.5991
6.8857,-2.3121
6.8858,-1.989
6.8859,-1.6293
6.886,-1.2418
6.8861,-0.84009
6.8862,-0.4347
6.8863,-0.030951
6.8864,0.36437
6.8865,0.73673
6.8866,1.0674
6.8867,1.3435
6.8868,1.5644
6.8869,1.7377
6.887,1.8718
6.8871,1.9694
6.8872,2.0261
6.8873,2.0324
6.8874,1.9795
6.8875,1.8668
6.8876,1.7076
6.8877,1.5288
6.8878,1.3631
6.8879,1.237
6.888,1.1668
6.8881,1.1627
6.8882,1.2353
6.8883,1.3984
6.8884,1.6654
6.8885,2.0434
6.8886,2.5261
6.8887,3.0877
6.8888,3.6828
6.8889,4.2553
6.889,4.7531
6.889,5.1397
6.8891,5.3985
6.8892,5.5297
6.8893,5.5438
6.8894,5.4543
6.8895,5.2717
6.8896,5.0008
6.8897,4.6451
6.8898,4.2171
6.8899,3.744
6.89,3.2639
6.8901,2.8104
6.8902,2.3977
6.8903,2.0184
6.8904,1.6547
6.8905,1.295
6.8906,0.94508
6.8907,0.62518
6.8908,0.35685
6.8909,0.14894
6.891,-0.007006
6.8911,-0.12716
6.8912,-0.21848
6.8913,-0.26887
6.8914,-0.25237
6.8915,-0.14524
6.8916,0.057429
6.8917,0.33425
6.8918,0.64616
6.8919,0.95634
6.892,1.2454
6.8921,1.5085
6.8922,1.7387
6.8923,1.9137
6.8924,2.0004
6.8925,1.9721
6.8926,1.8263
6.8927,1.59
6.8928,1.3095
6.8929,1.0329
6.893,0.79529
6.8931,0.61354
6.8932,0.48836
6.8933,0.41238
6.8934,0.38122
6.8935,0.40314
6.8936,0.49961
6.8937,0.69308
6.8938,0.98794
6.8939,1.3571
6.894,1.7438
6.8941,2.0807
6.8942,2.3168
6.8943,2.4379
6.8944,2.4697
6.8945,2.4638
6.8946,2.4761
6.8947,2.5472
6.8948,2.6913
6.8949,2.8933
6.895,3.1153
6.8951,3.3103
6.8952,3.4432
6.8953,3.507
6.8954,3.5238
6.8955,3.527
6.8956,3.5409
6.8957,3.5741
6.8958,3.6256
6.8959,3.6919
6.896,3.7665
6.8961,3.8374
6.8962,3.889
6.8963,3.9105
6.8964,3.9049
6.8965,3.8906
6.8966,3.8951
6.8967,3.9432
6.8968,4.0462
6.8969,4.1943
6.897,4.358
6.8971,4.4961
6.8972,4.5669
6.8973,4.5365
6.8974,4.3819
6.8975,4.0939
6.8976,3.6781
6.8977,3.1538
6.8978,2.5509
6.8979,1.9069
6.898,1.2673
6.8981,0.68224
6.8982,0.19883
6.8983,-0.14905
6.8984,-0.34738
6.8985,-0.40312
6.8986,-0.33988
6.8987,-0.18826
6.8988,0.025385
6.8989,0.28462
6.899,0.57999
6.8991,0.90072
6.8992,1.2283
6.8993,1.5392
6.8994,1.8158
6.8995,2.055
6.8996,2.2654
6.8997,2.4543
6.8998,2.6167
6.8999,2.733
6.9,2.7819
6.9001,2.7534
6.9002,2.6526
6.9003,2.4913
6.9004,2.2797
6.9005,2.0269
6.9006,1.7515
6.9007,1.4899
6.9008,1.2915
6.9009,1.1988
6.901,1.2253
6.9011,1.3508
6.9012,1.5345
6.9012,1.7407
6.9013,1.9579
6.9014,2.1986
6.9015,2.4774
6.9016,2.789
6.9017,3.1039
6.9018,3.3821
6.9019,3.5913
6.902,3.7141
6.9021,3.7454
6.9022,3.6864
6.9023,3.5421
6.9024,3.3238
6.9025,3.0501
6.9026,2.7445
6.9027,2.4299
6.9028,2.1245
6.9029,1.8411
6.903,1.5857
6.9031,1.3554
6.9032,1.1362
6.9033,0.90684
6.9034,0.64703
6.9035,0.34412
6.9036,-0.0021318
6.9037,-0.37639
6.9038,-0.74858
6.9039,-1.0812
6.904,-1.3389
6.9041,-1.4945
6.9042,-1.5329
6.9043,-1.4587
6.9044,-1.3012
6.9045,-1.1093
6.9046,-0.93414
6.9047,-0.81216
6.9048,-0.75872
6.9049,-0.76925
6.905,-0.82274
6.9051,-0.8879
6.9052,-0.93382
6.9053,-0.94099
6.9054,-0.90444
6.9055,-0.82806
6.9056,-0.71703
6.9057,-0.57514
6.9058,-0.40553
6.9059,-0.21079
6.906,0.0061889
6.9061,0.23674
6.9062,0.45813
6.9063,0.63115
6.9064,0.71132
6.9065,0.67076
6.9066,0.51651
6.9067,0.29121
6.9068,0.054948
6.9069,-0.1385
6.907,-0.25682
6.9071,-0.29219
6.9072,-0.25756
6.9073,-0.17991
6.9074,-0.089473
6.9075,-0.0061575
6.9076,0.069429
6.9077,0.15134
6.9078,0.25029
6.9079,0.35626
6.908,0.43786
6.9081,0.46006
6.9082,0.40437
6.9083,0.27612
6.9084,0.098
6.9085,-0.098829
6.9086,-0.27995
6.9087,-0.41397
6.9088,-0.48347
6.9089,-0.49546
6.909,-0.48326
6.9091,-0.49617
6.9092,-0.57947
6.9093,-0.75482
6.9094,-1.0135
6.9095,-1.325
6.9096,-1.6506
6.9097,-1.9546
6.9098,-2.2102
6.9099,-2.4046
6.91,-2.5423
6.9101,-2.6436
6.9102,-2.738
6.9103,-2.8493
6.9104,-2.9829
6.9105,-3.1239
6.9106,-3.2491
6.9107,-3.3436
6.9108,-3.4099
6.9109,-3.4652
6.911,-3.5294
6.9111,-3.6115
6.9112,-3.7016
6.9113,-3.7712
6.9114,-3.7815
6.9115,-3.6964
6.9116,-3.496
6.9117,-3.183
6.9118,-2.7808
6.9119,-2.3266
6.912,-1.8665
6.9121,-1.452
6.9122,-1.1332
6.9123,-0.94462
6.9124,-0.89448
6.9125,-0.96248
6.9126,-1.1064
6.9127,-1.2749
6.9128,-1.424
6.9129,-1.5327
6.913,-1.6072
6.9131,-1.6714
6.9132,-1.7478
6.9132,-1.8418
6.9134,-1.9398
6.9134,-2.0223
6.9135,-2.0776
6.9136,-2.1027
6.9137,-2.0945
6.9138,-2.044
6.9139,-1.9432
6.914,-1.7958
6.9141,-1.6196
6.9142,-1.4392
6.9143,-1.2721
6.9144,-1.1204
6.9145,-0.97122
6.9146,-0.80764
6.9147,-0.62565
6.9148,-0.44049
6.9149,-0.27711
6.915,-0.15494
6.9151,-0.081096
6.9152,-0.053012
6.9153,-0.063612
6.9154,-0.10412
6.9155,-0.16466
6.9156,-0.23478
6.9157,-0.3051
6.9158,-0.37046
6.9159,-0.43429
6.916,-0.51144
6.9161,-0.62512
6.9162,-0.7967
6.9163,-1.0338
6.9164,-1.3241
6.9165,-1.6397
6.9166,-1.9485
6.9167,-2.2262
6.9168,-2.4597
6.9169,-2.6416
6.917,-2.7633
6.9171,-2.8131
6.9172,-2.7824
6.9173,-2.6744
6.9174,-2.5088
6.9175,-2.3201
6.9176,-2.148
6.9177,-2.0249
6.9178,-1.9637
6.9179,-1.9547
6.918,-1.975
6.9181,-2.0053
6.9182,-2.0387
6.9183,-2.0772
6.9184,-2.1219
6.9185,-2.1703
6.9186,-2.222
6.9187,-2.2848
6.9188,-2.3712
6.9189,-2.4858
6.919,-2.6156
6.9191,-2.7331
6.9192,-2.8144
6.9193,-2.8544
6.9194,-2.8674
6.9195,-2.8728
6.9196,-2.8773
6.9197,-2.865
6.9198,-2.8023
6.9199,-2.6524
6.92,-2.3939
6.9201,-2.0315
6.9202,-1.5963
6.9203,-1.137
6.9204,-0.7058
6.9205,-0.34266
6.9206,-0.064261
6.9207,0.13768
6.9208,0.28857
6.9209,0.41993
6.921,0.56107
6.9211,0.73423
6.9212,0.95121
6.9213,1.21
6.9214,1.493
6.9215,1.7709
6.9216,2.0122
6.9217,2.1945
6.9218,2.3112
6.9219,2.3701
6.922,2.3866
6.9221,2.3738
6.9222,2.3392
6.9223,2.2856
6.9224,2.2123
6.9225,2.1157
6.9226,1.9907
6.9227,1.8336
6.9228,1.646
6.9229,1.4344
6.923,1.2081
6.9231,0.97685
6.9232,0.75302
6.9233,0.55605
6.9234,0.4133
6.9235,0.35197
6.9236,0.3866
6.9237,0.51252
6.9238,0.71004
6.9239,0.95392
6.924,1.2185
6.9241,1.478
6.9242,1.7082
6.9243,1.8895
6.9244,2.0082
6.9245,2.0563
6.9246,2.035
6.9247,1.9616
6.9248,1.8694
6.9249,1.7941
6.925,1.7552
6.9251,1.748
6.9252,1.7509
6.9253,1.7409
6.9254,1.7034
6.9254,1.6343
6.9256,1.5376
6.9256,1.4215
6.9257,1.2953
6.9258,1.1684
6.9259,1.0532
6.926,0.96824
6.9261,0.93779
6.9262,0.98508
6.9263,1.1193
6.9264,1.3231
6.9265,1.5523
6.9266,1.7499
6.9267,1.8678
6.9268,1.8833
6.9269,1.8038
6.927,1.6582
6.9271,1.48
6.9272,1.2922
6.9273,1.1015
6.9274,0.90511
6.9275,0.70437
6.9276,0.51517
6.9277,0.3646
6.9278,0.27296
6.9279,0.23436
6.928,0.21242
6.9281,0.1553
6.9282,0.018337
6.9283,-0.22101
6.9284,-0.56033
6.9285,-0.97622
6.9286,-1.4309
6.9287,-1.8808
6.9288,-2.2834
6.9289,-2.6011
6.929,-2.8035
6.9291,-2.8731
6.9292,-2.8113
6.9293,-2.6393
6.9294,-2.3942
6.9295,-2.1202
6.9296,-1.8575
6.9297,-1.6318
6.9298,-1.4485
6.9299,-1.296
6.93,-1.1578
6.9301,-1.0253
6.9302,-0.90252
6.9303,-0.79972
6.9304,-0.72447
6.9305,-0.677
6.9306,-0.65245
6.9307,-0.64427
6.9308,-0.64489
6.9309,-0.64613
6.931,-0.64174
6.9311,-0.63118
6.9312,-0.62257
6.9313,-0.63232
6.9314,-0.67868
6.9315,-0.77286
6.9316,-0.91417
6.9317,-1.09
6.9318,-1.2763
6.9319,-1.4389
6.932,-1.5409
6.9321,-1.5572
6.9322,-1.488
6.9323,-1.3598
6.9324,-1.2129
6.9325,-1.0836
6.9326,-0.99383
6.9327,-0.95087
6.9328,-0.95478
6.9329,-1.004
6.933,-1.0941
6.9331,-1.2133
6.9332,-1.3441
6.9333,-1.4727
6.9334,-1.5998
6.9335,-1.7427
6.9336,-1.9247
6.9337,-2.1591
6.9338,-2.4382
6.9339,-2.7342
6.934,-3.011
6.9341,-3.2366
6.9342,-3.388
6.9343,-3.4466
6.9344,-3.3913
6.9345,-3.1979
6.9346,-2.8468
6.9347,-2.331
6.9348,-1.6631
6.9349,-0.87876
6.935,-0.037511
6.9351,0.78578
6.9352,1.5173
6.9353,2.1003
6.9354,2.5063
6.9355,2.7415
6.9356,2.8458
6.9357,2.8791
6.9358,2.8999
6.9359,2.9496
6.936,3.0516
6.9361,3.2164
6.9362,3.4437
6.9363,3.7195
6.9364,4.0156
6.9365,4.2935
6.9366,4.5137
6.9367,4.6474
6.9368,4.6827
6.9369,4.6228
6.937,4.4757
6.9371,4.2492
6.9372,3.9544
6.9373,3.6126
6.9374,3.2548
6.9375,2.9138
6.9376,2.6143
6.9376,2.364
6.9377,2.1511
6.9378,1.949
6.9379,1.7264
6.938,1.4613
6.9381,1.1544
6.9382,0.83403
6.9383,0.54774
6.9384,0.34597
6.9385,0.26876
6.9386,0.33979
6.9387,0.56467
6.9388,0.93014
6.9389,1.4053
6.939,1.948
6.9391,2.514
6.9392,3.0643
6.9393,3.5651
6.9394,3.9845
6.9395,4.2904
6.9396,4.4552
6.9397,4.4644
6.9398,4.3249
6.9399,4.065
6.94,3.7275
6.9401,3.36
6.9402,3.0069
6.9403,2.7035
6.9404,2.4732
6.9405,2.331
6.9406,2.2878
6.9407,2.3484
6.9408,2.5018
6.9409,2.716
6.941,2.9439
6.9411,3.1392
6.9412,3.2704
6.9413,3.3264
6.9414,3.3128
6.9415,3.2448
6.9416,3.1393
6.9417,3.0096
6.9418,2.8648
6.9419,2.7144
6.942,2.5702
6.9421,2.4434
6.9422,2.3386
6.9423,2.253
6.9424,2.1806
6.9425,2.1168
6.9426,2.0603
6.9427,2.011
6.9428,1.9681
6.9429,1.9278
6.943,1.8802
6.9431,1.8086
6.9432,1.6957
6.9433,1.53
6.9434,1.3076
6.9435,1.0279
6.9436,0.69078
6.9437,0.30365
6.9438,-0.10963
6.9439,-0.50864
6.944,-0.84954
6.9441,-1.1014
6.9442,-1.2545
6.9443,-1.3166
6.9444,-1.3009
6.9445,-1.2145
6.9446,-1.0525
6.9447,-0.80266
6.9448,-0.45717
6.9449,-0.025535
6.945,0.45877
6.9451,0.94108
6.9452,1.3587
6.9453,1.6606
6.9454,1.824
6.9455,1.8586
6.9456,1.7954
6.9457,1.6695
6.9458,1.5093
6.9459,1.335
6.946,1.1643
6.9461,1.0162
6.9462,0.90968
6.9463,0.85752
6.9464,0.8588
6.9465,0.89844
6.9466,0.95548
6.9467,1.0142
6.9468,1.0688
6.9469,1.1201
6.947,1.1736
6.9471,1.2415
6.9472,1.3457
6.9473,1.517
6.9474,1.7868
6.9475,2.1734
6.9476,2.6686
6.9477,3.2325
6.9478,3.8009
6.9479,4.301
6.948,4.6673
6.9481,4.8507
6.9482,4.8231
6.9483,4.5802
6.9484,4.1438
6.9485,3.5613
6.9486,2.8996
6.9487,2.2336
6.9488,1.6338
6.9489,1.1556
6.949,0.8334
6.9491,0.67927
6.9492,0.68491
6.9493,0.825
6.9494,1.0592
6.9495,1.3362
6.9496,1.6061
6.9497,1.8387
6.9498,2.0376
6.9498,2.2366
6.9499,2.4786
6.95,2.7876
6.9501,3.1503
6.9502,3.5182
6.9503,3.8294
6.9504,4.0366
6.9505,4.1242
6.9506,4.1119
6.9507,4.0455
6.9508,3.9829
6.9509,3.9769
6.951,4.0608
6.9511,4.2423
6.9512,4.505
6.9513,4.8142
6.9514,5.1226
6.9515,5.3813
6.9516,5.552
6.9517,5.6142
6.9518,5.5643
6.9519,5.408
6.952,5.1507
6.9521,4.7911
6.9522,4.3218
6.9523,3.7391
6.9524,3.0546
6.9525,2.305
6.9526,1.5519
6.9527,0.86997
6.9528,0.32369
6.9529,-0.053806
6.953,-0.26694
6.9531,-0.34752
6.9532,-0.33553
6.9533,-0.26274
6.9534,-0.14879
6.9535,-0.008965
6.9536,0.13739
6.9537,0.26684
6.9538,0.35888
6.9539,0.40285
6.954,0.3999
6.9541,0.3601
6.9542,0.29562
6.9543,0.21116
6.9544,0.09761
6.9545,-0.063328
6.9546,-0.28464
6.9547,-0.56147
6.9548,-0.86984
6.9549,-1.1755
6.955,-1.4455
6.9551,-1.6563
6.9552,-1.795
6.9553,-1.8605
6.9554,-1.8655
6.9555,-1.8385
6.9556,-1.8149
6.9557,-1.8232
6.9558,-1.8727
6.9559,-1.9511
6.956,-2.0276
6.9561,-2.0599
6.9562,-2.0045
6.9563,-1.8274
6.9564,-1.5162
6.9565,-1.0859
6.9566,-0.574
6.9567,-0.02382
6.9568,0.5304
6.9569,1.0649
6.957,1.5583
6.9571,1.9855
6.9572,2.3185
6.9573,2.5329
6.9574,2.6144
6.9575,2.5611
6.9576,2.3828
6.9577,2.0989
6.9578,1.7361
6.9579,1.3237
6.958,0.88812
6.9581,0.45004
6.9582,0.024368
6.9583,-0.37954
6.9584,-0.75677
6.9585,-1.1022
6.9586,-1.4031
6.9587,-1.6354
6.9588,-1.768
6.9589,-1.7761
6.959,-1.6556
6.9591,-1.4261
6.9592,-1.12
6.9593,-0.76655
6.9594,-0.38054
6.9595,0.036962
6.9596,0.48813
6.9597,0.96585
6.9598,1.4484
6.9599,1.904
6.96,2.3013
6.9601,2.6174
6.9602,2.8398
6.9603,2.9634
6.9604,2.9889
6.9605,2.925
6.9606,2.7922
6.9607,2.6236
6.9608,2.459
6.9609,2.336
6.961,2.2825
6.9611,2.3155
6.9612,2.4411
6.9613,2.6534
6.9614,2.9343
6.9615,3.2541
6.9616,3.5753
6.9617,3.8564
6.9618,4.0588
6.9619,4.1549
6.962,4.1365
6.962,4.0139
6.9621,3.8044
6.9622,3.5158
6.9623,3.1397
6.9624,2.661
6.9625,2.0734
6.9626,1.3934
6.9627,0.66351
6.9628,-0.052889
6.9629,-0.68672
6.963,-1.1826
6.9631,-1.5127
6.9632,-1.68
6.9633,-1.7106
6.9634,-1.6412
6.9635,-1.5072
6.9636,-1.3379
6.9637,-1.1561
6.9638,-0.98014
6.9639,-0.8268
6.964,-0.71506
6.9641,-0.66762
6.9642,-0.70626
6.9643,-0.84045
6.9644,-1.0562
6.9645,-1.3149
6.9646,-1.5652
6.9647,-1.7615
6.9648,-1.8777
6.9649,-1.9083
6.965,-1.8626
6.9651,-1.7553
6.9652,-1.5968
6.9653,-1.387
6.9654,-1.1211
6.9655,-0.80283
6.9656,-0.45561
6.9657,-0.11796
6.9658,0.17218
6.9659,0.39313
6.966,0.54539
6.9661,0.64711
6.9662,0.72484
6.9663,0.80493
6.9664,0.90717
6.9665,1.0406
6.9666,1.2014
6.9667,1.3734
6.9668,1.5338
6.9669,1.6633
6.967,1.7535
6.9671,1.8066
6.9672,1.8275
6.9673,1.8165
6.9674,1.768
6.9675,1.6763
6.9676,1.541
6.9677,1.3703
6.9678,1.1801
6.9679,0.99321
6.968,0.8347
6.9681,0.72489
6.9682,0.67408
6.9683,0.68504
6.9684,0.7587
6.9685,0.89574
6.9686,1.0924
6.9687,1.3348
6.9688,1.5981
6.9689,1.8515
6.969,2.0675
6.9691,2.2289
6.9692,2.3318
6.9693,2.3803
6.9694,2.3776
6.9695,2.3201
6.9696,2.2007
6.9697,2.0171
6.9698,1.7761
6.9699,1.4901
6.97,1.1736
6.9701,0.84242
6.9702,0.51536
6.9703,0.21521
6.9704,-0.034197
6.9705,-0.21503
6.9706,-0.32294
6.9707,-0.36806
6.9708,-0.36629
6.9709,-0.32597
6.971,-0.24039
6.9711,-0.093083
6.9712,0.12872
6.9713,0.42309
6.9714,0.77181
6.9715,1.146
6.9716,1.5134
6.9717,1.8444
6.9718,2.1195
6.9719,2.3323
6.972,2.4847
6.9721,2.576
6.9722,2.5962
6.9723,2.5301
6.9724,2.3695
6.9725,2.1238
6.9726,1.823
6.9727,1.5109
6.9728,1.2334
6.9729,1.0249
6.973,0.90026
6.9731,0.85412
6.9732,0.8687
6.9733,0.92361
6.9734,1.0012
6.9735,1.0864
6.9736,1.1648
6.9737,1.2222
6.9738,1.2454
6.9739,1.2255
6.974,1.1605
6.9741,1.0589
6.9742,0.94127
6.9742,0.83537
6.9743,0.76385
6.9744,0.73332
6.9745,0.73349
6.9746,0.74629
6.9747,0.75534
6.9748,0.74799
6.9749,0.71123
6.975,0.62988
6.9751,0.49194
6.9752,0.29718
6.9753,0.061744
6.9754,-0.18473
6.9755,-0.40822
6.9756,-0.58174
6.9757,-0.69465
6.9758,-0.75592
6.9759,-0.78871
6.976,-0.81753
6.9761,-0.85385
6.9762,-0.88764
6.9763,-0.88996
6.9764,-0.82658
6.9765,-0.67677
6.9766,-0.44829
6.9767,-0.18034
6.9768,0.069782
6.9769,0.25098
6.977,0.34093
6.9771,0.35463
6.9772,0.33579
6.9773,0.33725
6.9774,0.40117
6.9775,0.54668
6.9776,0.76693
6.9777,1.0337
6.9778,1.3083
6.9779,1.5559
6.978,1.7572
6.9781,1.91
6.9782,2.0196
6.9783,2.0873
6.9784,2.1052
6.9785,2.06
6.9786,1.9404
6.9787,1.7417
6.9788,1.4677
6.9789,1.1327
6.979,0.76423
6.9791,0.40071
6.9792,0.080243
6.9793,-0.17306
6.9794,-0.35503
6.9795,-0.47902
6.9796,-0.57072
6.9797,-0.66235
6.9798,-0.78417
6.9799,-0.95321
6.98,-1.1647
6.9801,-1.3946
6.9802,-1.6151
6.9803,-1.8103
6.9804,-1.979
6.9805,-2.1237
6.9806,-2.2391
6.9807,-2.3126
6.9808,-2.3348
6.9809,-2.3105
6.981,-2.2616
6.9811,-2.2203
6.9812,-2.2173
6.9813,-2.2702
6.9814,-2.3787
6.9815,-2.5261
6.9816,-2.6853
6.9817,-2.8226
6.9818,-2.9009
6.9819,-2.8855
6.982,-2.7514
6.9821,-2.4892
6.9822,-2.1066
6.9823,-1.6272
6.9824,-1.0842
6.9825,-0.51124
6.9826,0.067571
6.9827,0.63824
6.9828,1.1888
6.9829,1.7006
6.983,2.15
6.9831,2.5209
6.9832,2.813
6.9833,3.0369
6.9834,3.2008
6.9835,3.3055
6.9836,3.3522
6.9837,3.353
6.9838,3.3322
6.9839,3.3173
6.984,3.3262
6.9841,3.3615
6.9842,3.4132
6.9843,3.4631
6.9844,3.4859
6.9845,3.4504
6.9846,3.3269
6.9847,3.098
6.9848,2.7666
6.9849,2.3566
6.985,1.9059
6.9851,1.456
6.9852,1.0425
6.9853,0.69133
6.9854,0.42052
6.9855,0.2434
6.9856,0.16709
6.9857,0.18831
6.9858,0.29358
6.9859,0.46628
6.986,0.69446
6.9861,0.97199
6.9862,1.2918
6.9863,1.6365
6.9863,1.9748
6.9864,2.2672
6.9865,2.4813
6.9866,2.6058
6.9867,2.6548
6.9868,2.6566
6.9869,2.6365
6.987,2.6038
6.9871,2.548
6.9872,2.4453
